鄉鎮市區,土地區段位置建物區段門牌,交易年月日,Price,Floor,Area,bad100m,edu500m,med1000m,class_MRT,class_bus,building_station_distance,building_busstop_distance,Parking,Landusage,交易年月,int_rate,salary,population
新莊區,新豐段1~30地號,1030912,373708.1033,15,32.6458,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031006,403620.8698,3,15.36095,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030906,397761.8572,4,15.36095,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030918,405573.874,5,15.36095,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031009,417291.8993,6,15.36095,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030907,401667.8656,7,15.36095,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030905,448957.469,8,15.636225,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030920,450876.0906,10,15.636225,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030924,453434.2528,11,15.636225,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031103,466225.0639,12,15.636225,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031129,471341.3883,13,15.636225,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031106,452155.1717,14,15.636225,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1040715,454073.7934,15,15.636225,0,1,1,3,1,2003.934596,159.080257,2,2,10407,3.219,633367,23462914
新莊區,新豐段1~30地號,1031030,326285.285,3,29.115625,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031030,321547.808,4,29.2336,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031026,391330.5238,5,29.2336,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031010,331125.8278,6,29.2336,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031101,328389.2507,7,29.2336,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031010,330099.6114,8,29.2336,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031102,332836.1885,9,29.2336,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031108,331125.8278,10,29.2336,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031016,330441.6835,11,29.2336,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030923,332494.1164,12,29.2336,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030915,328389.2507,13,29.2336,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031026,322574.0244,14,29.2336,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031015,319837.4473,15,29.2336,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031030,390243.9024,3,18.60375,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031003,391318.9545,7,18.60375,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031105,399381.8451,8,18.60375,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031011,397231.7409,9,18.60375,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030912,392394.0066,10,18.60375,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030920,389168.8504,11,18.60375,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030923,394544.1107,12,18.60375,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030927,384868.6421,13,18.60375,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,390243.9024,14,18.60375,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,306802.0443,3,36.212275,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,305622.9679,4,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030927,318540.4854,5,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030922,319365.0078,6,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031003,316341.75899999996,7,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030926,316341.75899999996,8,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031002,319914.6894,9,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031004,317166.2814,10,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,310295.2615,12,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030913,308646.2167,13,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030909,310020.4207,14,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030913,305622.9679,15,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030905,630031.1259,1,18.634,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030904,336116.4307,2,31.239175,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031011,334059.5179,3,34.185525,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031018,332937.9149,4,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,332937.9149,5,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030923,332064.0621,6,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031013,338472.316,7,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030917,333520.4835,8,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030913,332937.9149,9,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030917,332937.9149,10,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030911,330025.0723,11,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030930,325655.8083,12,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031105,341385.1586,13,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,329442.5038,14,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031002,326529.6611,15,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031102,410426.2328,2,15.642275,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1030921,404659.7571,11,23.501225,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031017,350167.4778,3,25.473525,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,352915.4289,5,25.473525,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030907,350167.4778,6,25.473525,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030920,352130.3,7,25.473525,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030913,341138.4958,8,25.473525,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030913,352915.4289,9,25.473525,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030907,345849.269,11,25.473525,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,347812.0912,12,25.473525,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030906,350952.6067,14,25.473525,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030913,348989.7845,15,25.473525,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030910,443460.972,1,61.222975,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031023,458213.8514,1,50.260375,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031105,399490.6494,2,32.0408,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031020,350310.4445,3,25.491675,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,342072.4609,4,25.491675,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031011,351879.5842,5,25.491675,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030906,355017.8637,6,25.491675,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030906,356194.7185,7,25.491675,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030912,341287.891,8,25.491675,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030828,344818.4554,9,25.491675,0,1,1,3,1,2003.934596,159.080257,2,2,10308,3.219,607264,23403635
新莊區,新豐段1~30地號,1030828,334226.7623,10,25.491675,0,1,1,3,1,2003.934596,159.080257,2,2,10308,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,347956.7349,11,25.491675,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,342072.4609,12,25.491675,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030913,347956.7349,13,25.491675,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,347956.7349,14,25.491675,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031008,345210.7404,15,25.491675,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030903,628694.3231,1,18.48275,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030912,307546.8535,11,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030920,349802.5764,2,26.52925,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030916,352915.4289,10,25.473525,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031028,336824.9589,3,28.976475,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030925,330613.0232,4,28.976475,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031031,333718.99100000004,5,28.976475,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031031,331303.2382,6,28.976475,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031031,337515.1739,7,28.976475,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031021,335789.6362,8,28.976475,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031021,334754.3136,9,28.976475,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031008,334754.3136,10,28.976475,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031008,328887.4855,11,28.976475,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031006,325436.4101,12,28.976475,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031006,328197.2704,13,28.976475,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031009,326471.7327,14,28.976475,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031015,325091.3025,15,28.976475,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030913,352130.3,13,25.473525,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030905,627434.4497,1,18.503925,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,306802.0443,3,36.212275,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030907,304248.7639,4,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,311944.3063,5,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030916,314417.8734,6,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030921,318540.4854,7,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030923,315792.0774,8,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030910,313593.3511,9,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031004,316616.5998,10,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,307546.8535,11,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030926,301225.5151,12,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031010,317441.1222,13,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031003,312219.1471,14,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030917,361415.65,15,36.3847,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030912,389105.5812,8,18.606775,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031030,400391.7928,10,18.606775,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030913,386418.3879,11,18.606775,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031011,391792.7744,12,18.606775,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030928,387493.2652,13,18.606775,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030916,384806.07200000004,14,18.606775,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030920,382118.8787,15,18.606775,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031025,331471.5965,3,29.1126,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031105,323224.7224,4,29.236625,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031123,324934.9061,5,29.236625,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031101,327329.1633,6,29.236625,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031103,330065.4573,7,29.236625,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031103,331775.641,8,29.236625,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031105,327671.2001,9,29.236625,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031114,331091.5675,10,29.236625,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031012,321856.5754,11,29.236625,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031012,323566.7592,12,29.236625,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031023,322882.6857,13,29.236625,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031012,322882.6857,14,29.236625,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031019,320146.3917,15,29.236625,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030905,624559.309,1,19.181525,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031108,325169.1563,2,32.90595,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031017,333339.0845,3,28.9795,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031105,328508.0833,4,28.9795,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031018,333684.156,5,28.9795,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031031,334719.3706,6,28.9795,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031107,332303.87,7,28.9795,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031016,332303.87,8,28.9795,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031017,332994.01300000004,9,28.9795,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031012,336444.7282,10,28.9795,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031014,327127.7972,11,28.9795,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030918,334374.2991,12,28.9795,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031009,328163.0118,13,28.9795,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031009,328163.0118,14,28.9795,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031016,325747.5112,15,28.9795,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031008,354837.0085,2,26.5474,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1031022,355367.9784,3,25.4947,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,351053.3562,5,25.4947,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030907,347915.4491,6,25.4947,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031005,354191.2633,7,25.4947,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030920,354191.2633,8,25.4947,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031107,362036.031,9,25.4947,0,1,1,3,1,2003.934596,159.080257,2,2,10311,3.219,607264,23403635
新莊區,新豐段1~30地號,1031002,354975.7401,10,25.4947,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030911,347915.4491,11,25.4947,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031007,343993.0652,12,25.4947,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030906,347130.9723,14,25.4947,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030926,342031.8733,15,25.4947,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030923,638433.1336,1,18.48275,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030920,340755.958,2,26.52925,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031022,350209.0654,3,25.4705,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030918,345105.1216,5,25.4705,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030907,350209.0654,6,25.4705,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031021,354135.17600000004,7,25.4705,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,349031.2322,8,25.4705,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030920,350209.0654,9,25.4705,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030914,352172.1207,10,25.4705,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030913,343927.2884,11,25.4705,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031008,347068.1769,12,25.4705,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030908,347068.1769,14,25.4705,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030915,341571.6221,15,25.4705,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030921,634861.0068,1,18.634,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030911,336116.4307,2,31.239175,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030930,327595.0574,3,34.18855,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030907,332937.9149,5,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031013,331772.7779,4,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030927,335850.7576,6,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030925,337015.8947,7,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030919,337015.8947,8,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030907,334394.3363,9,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030913,339346.1688,10,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1031003,311965.4479,11,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10310,3.219,607264,23403635
新莊區,新豐段1~30地號,1030912,330025.0723,12,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
新莊區,新豐段1~30地號,1030910,332355.3464,13,34.330725,0,1,1,3,1,2003.934596,159.080257,2,2,10309,3.219,607264,23403635
